sample,texture,pH,resistance,ambic_p,K,ec_Na,ec_K,ec_Ca,ec_Mg,bs_Na,bs_K,bs_Ca,bs_Mg,carbon,s_value,r_eksteen,r_observed,ta_eksteen,ta_true
1154,Sand,5.24,2286.8580278459417,9.435826,74.85659,0.2268813956521739,0.19193997435897436,3.2383306199999997,0.4748832666666667,4.779433549245546,4.04336525811486,68.2179601561739,10.003786384325506,0.5890804597701147,4.132035256677815,6.937453089791802,6.037746157181571,0.5352416569317808,0.615
1155,Sand,5.18,2044.267646576447,12.337515000000002,48.569652,0.1996039217391304,0.12453756923076922,4.34389951,0.456283725,3.412426751637273,2.1290931015993335,74.26326479557385,7.800622232070419,1.0201149425287352,5.124324725969899,6.379353852192139,6.620942393103448,0.7524560239514714,0.725
1156,Sand,5.17,2111.6956231542376,11.072499,17.985742,0.2168657304347826,0.04611728717948717,4.820262725,0.5167187583333334,3.372736045476183,0.7172246001154552,74.96561955030425,8.036105926513015,0.9770114942528734,5.599964500947603,6.288724428581759,6.430098172690763,0.8486588248448559,0.83
1157,Sand,4.89,2028.705453217744,20.874067,59.65570399999999,0.2044320782608696,0.15296334358974356,3.4210297100000004,0.6051159916666666,3.917418171519228,2.931151445763577,65.55528890216425,11.595501067141546,0.8620689655172411,4.38354112351728,4.055555915621994,4.821731379241518,0.9927481670658174,0.835
1158,Sand,4.8,2527.1941288603,7.522143,13.106774,0.1821606913043479,0.03360711282051282,1.626535465,0.30720065,6.71064388675023,1.2380572591454406,59.92017375772974,11.317008895645271,0.2729885057471262,2.149503919124861,3.471390719999704,3.4225417964601776,0.5570493992102868,0.565
1159,Sand,5.67,2177.00782205331,15.700889,15.086056,0.19808411304347823,0.03868219487179487,2.90730329,0.488821525,4.979626312605272,0.9724297039946604,73.08654762449423,12.288459133133786,0.34482758620689635,3.632891122915273,11.502137737781707,9.84384004347826,0.2952603152929182,0.345
1160,Sand/Clay,5.38,2011.7737592027845,10.20684,14.880739999999998,0.19350471739130437,0.03815574358974358,2.46288129,0.4020477416666667,5.494811868200386,1.0834807313403276,69.9366378489583,11.41665553313502,0.3304597701149423,3.0965894926477144,8.327666250912102,6.74100948627451,0.34402543826163545,0.425
1161,Sand,4.88,2214.9360568652796,46.982342,44.265641,0.17802019565217392,0.1135016435897436,3.4657543349999997,0.4387646666666667,3.5632253882816345,2.2718317804844466,69.3700160859717,8.782247396257727,0.6321839080459768,4.196040840908584,3.987320666112055,4.880648752083332,0.9792337583608176,0.8
1162,Sand/Clay,3.63,2626.52341134213,27.360738,23.985169,0.2173079695652173,0.06150043333333333,2.378068725,0.3730272,4.013145134358293,1.1357621411051009,43.917095870886705,6.888897336156015,0.34482758620689635,3.0299043278985507,1.1669778478621993,1.1534993396226416,2.3574534255639605,2.385
1163,Sand/Clay,5.67,1602.970283778974,35.768018,50.238219,0.1428114043478261,0.12881594615384614,4.357686115,0.9051447666666664,2.4477234845976636,2.2078476017467783,74.68878757197811,15.51377575515311,0.7327586206896548,5.534458232168339,11.502137737781707,17.542769605555556,0.4575524134422034,0.3
1164,Sand/Clay,5.96,1778.386386790295,8.304699,40.913322,0.13598579565217392,0.10490595384615384,2.425395285,0.53938315,3.9696114432594847,3.0623483346665727,70.80060701626437,15.745332181737451,0.2873563218390802,3.2056701844983277,14.822632138751828,13.476265613636365,0.20001700151817,0.22
1165,Sand,5.61,708.2033389935957,9.745155,30.854532,0.3986143000000001,0.07911418461538461,2.2281005300000003,1.5448523583333331,8.798109317066555,1.7461873414394282,49.178045123704614,34.09757233331754,0.4885057471264367,4.250681372948718,10.822219538022068,13.474831744047618,0.34863023015544004,0.28
1166,Sand,5.15,829.1376733141695,6.476427,11.992849,0.3454051826086956,0.03075089487179487,1.66792909,1.1149877333333331,9.857248761247943,0.8775757737418347,47.59972572524453,31.819764168558716,0.34482758620689635,3.159072900813824,6.109572813749878,8.066425574879228,0.45550104862818713,0.345
1167,Sand,5.8,2160.6900054153107,25.705598,26.815376,0.14558203913043477,0.06875737435897436,1.4297173849999998,0.26089121666666665,6.88348073272578,3.251019593212097,67.60059229609442,12.33558530976062,0.2298850574712641,1.9049480151560756,12.99378431999969,8.05051715079365,0.1301090244405955,0.21
1168,Sand,5.98,1800.5563010916103,26.511238,46.333378,0.14699141304347826,0.11880353333333334,1.25518138,0.24498298333333332,7.712201005268706,6.233267033985148,65.85562312927267,12.853526415030862,0.17241379310344795,1.765959309710145,15.047564957471764,10.715459738095236,0.09969482554640424,0.14
1169,Loam,5.17,1334.9794587980216,15.643178,62.976485,0.27230871739130436,0.16147816666666664,6.495668525,1.5649847666666663,2.8680860835538535,1.700765539389396,68.41549796277732,16.48317054720104,1.867816091954023,8.494440175724637,6.288724428581759,8.060653291666666,1.281762841289663,1
1170,Loam,5.57,1255.9294662650598,17.199056,70.188228,0.3156036130434783,0.17996981538461537,8.944365705000001,1.982732975,2.6250704518693055,1.4969202666556425,74.39582169699074,16.491616481913958,2.2413793103448274,11.422672108428094,10.374076328741808,18.211831133333337,1.0533081051009834,0.6
1171,Sand,4.54,5070.5581635126,4.774829,4.067181,0.20762812173913045,0.01042866923076923,0.89358934,0.12895217500000003,13.433511212917567,0.6747334796168136,57.815108657178,8.343188168744756,0.0936599423631126,1.2405983059698995,2.165829464352214,3.3525951311475413,0.47212466716802926,0.305
1172,Loam,5.47,2303.42156432162,4.130674,11.618648,0.25266973043478264,0.02979140512820513,1.395588135,0.9748740666666666,8.718992914295962,1.0280259917670909,48.158214438279416,33.640436727309115,0.3530259365994235,2.6529233372296543,9.277631269301878,9.675355925170068,0.25550295467229095,0.245
1173,Sand,5.04,3033.047298507336,3.980125,6.097214,0.23965822173913048,0.01563388205128205,1.203783295,0.39987238333333336,11.363876515604886,0.741311955838872,57.07980563595415,18.96075316434128,0.10806916426512948,1.858947782123746,5.176477181951782,6.414622713333333,0.3097967250632558,0.25
1174,Sand,4.46,4907.35573832656,3.799959,3,0.18766448695652177,0.00769230769230769,0.77061066,0.12452249166666668,13.999693729321953,0.5738429977375779,57.487239058981345,9.289326787487834,0.1224783861671468,1.0904899463154962,1.876542891551935,3.5805326066666665,0.4770118262132422,0.25
1175,Sand,5.2,3290.032822136775,4.217055,3,0.2366139608695652,0.00769230769230769,1.01325885,0.20212542500000005,14.21369045343957,0.4620863452404051,60.86770024126946,12.141921859393772,0.1224783861671468,1.4596905435618728,6.562686719999988,5.928703780487805,0.18519614402681744,0.205
1176,Sand,4.15,5051.720292512385,4.866146,5.787424,0.1962085434782609,0.01483954871794871,0.793564755,0.10086009166666664,13.16418019826337,0.9956268464203196,53.242479907446885,6.766985769202603,0.1224783861671468,1.1054729388628763,1.2070256137498063,2.32318141991342,0.7410156308845854,0.385
1177,Sand,4.53,1898.4978180887415,5.438727,15.728677,0.2275322043478261,0.04032994102564102,1.439431235,0.30603339166666665,9.58705758635324,1.6992999658017187,60.65036015932402,12.894701027772824,0.20893371757925072,2.0133267720401338,2.126846443302042,4.848512851851852,0.8206820159318787,0.36
1178,Sand,4.81,1702.8425362616745,5.779314,6.627999,0.23374988260869564,0.01699486923076923,1.1763666499999998,0.17943965833333328,11.947037180212993,0.8686136322590162,60.12450551104482,9.17122287202081,0.1945244956772334,1.606551060172798,3.5329542221819565,3.873732309523809,0.3837599422661032,0.35
1179,Sand,4.44,3597.8255861286293,5.283242,4.878006,0.2216168565217391,0.01250770769230769,1.045799395,0.20724413333333333,11.774551773523932,0.6645372292641197,55.56354924626233,11.01092586543868,0.1945244956772334,1.48716809254738,1.812176428032103,3.172262097046413,0.6914578012109179,0.395
1180,Sand,4.54,2994.370499534565,5.507832,3.536554999999999,0.20382265652173912,0.00906808974358974,1.0410138449999995,0.14652525,11.677504973444266,0.5195333280778526,59.64226234641028,8.39479459648623,0.13688760806916456,1.4004298412653289,2.165829464352214,3.4421423043478256,0.5483068332691583,0.345
1181,Sand,4.54,3559.8805386229687,3.989997,7.060776999999999,0.17168354347826087,0.0181045564102564,0.715615305,0.13920904166666667,13.159735209608764,1.387734453864924,54.85271176812508,10.670528403607277,0.10806916426512948,1.044612446555184,2.165829464352214,3.287785948717949,0.394686821255495,0.26
1182,Sand,4.24,5311.974200406204,4.846401,4.635068,0.21129885652173913,0.01188478974358974,0.8377158249999997,0.110105325,14.92218508574503,0.839318466641888,59.16052171641304,7.775773450089971,0.4394812680115274,1.1710047962653285,1.3331920465916482,3.86865775510204,0.7109411974239851,0.245
1183,Sand,4.53,3083.2846187764326,2.657264,3.004557,0.13674822173913043,0.0077039923076923,0.49645349000000005,0.10471036666666668,14.46128359852754,0.8147061525593009,52.500534347456075,11.07324313848222,0.06484149855907795,0.7456160707134895,2.126846443302042,3.0058192833333335,0.28265503537402903,0.2
1184,Sand,4.81,4757.250354598491,2.859642,3,0.10719347391304349,0.00769230769230769,0.53381347,0.08291333333333334,11.506228624004535,0.8256981299596735,57.299941910416955,8.89997995666733,0.05043227665706062,0.7316125849386845,3.5329542221819565,3.0836340166666663,0.17456405165432404,0.2
1185,Sand,4.25,5187.585287166194,3.264398,3,0.1804531,0.00769230769230769,0.7424140749999999,0.07802649166666667,14.930927863506865,0.6364716996147205,61.42832125730826,6.45601498958743,0.03602305475504286,1.0085859743589742,1.3504148437499452,4.102202833333332,0.6075470589381248,0.2
1186,Sand,4.05,3103.9986938141756,3.982593,3,0.18698489130434784,0.00769230769230769,0.764802155,0.09474054166666668,13.70636008892324,0.5638612746200623,56.06150133356116,6.944667935707033,0.0936599423631126,1.0542198956633222,1.1223933637500068,2.7727183763440864,0.7658123474597758,0.31
1187,Sand,4.63,3023.255466959825,3.807363000000001,3,0.14717512173913044,0.00769230769230769,0.6344846900000001,0.10059486666666669,13.44130114130876,0.7025278657297914,57.946612763510686,9.187190607751814,0.15129682997118143,0.8899469860981049,2.553700257462083,3.5857539349593504,0.2878488007818127,0.205
1188,Sand,4.42,5467.446212900705,3.5827730000000004,3,0.1755793956521739,0.00769230769230769,0.76930804,0.083259725,13.870589442261904,0.6076842984180307,60.77453415211753,6.577431584503413,0.03602305475504286,1.0358394683444816,1.7509276960319085,3.706816369565217,0.48692345602400194,0.23
1189,Loam,5.57,1346.5306963119297,53.566394,251.256686,0.21943340869565217,0.6442479128205129,3.25123919,0.5755979666666666,4.277022091018233,12.557169719983111,63.37057753179655,11.21909937785735,0.34285714285714297,4.690518478182832,10.374076328741808,8.697357174242423,0.36888461540081946,0.44
1190,Loam,5.87,1376.594433470702,20.406829,181.61460900000003,0.2148016217391304,0.4656784846153847,3.14994407,0.5029090333333333,4.538062549652953,9.838278100985308,66.54811589331845,10.62483900993944,0.22857142857142865,4.333333209687849,13.79830406866165,9.132132758333332,0.2647320341076987,0.4
1191,Loam,5.96,1265.7609483317935,18.383467,103.058077,0.21290992173913045,0.2642514794871795,4.402562275,0.6529728499999999,3.600893785005689,4.469221078996152,74.45946625997173,11.04357118792887,0.3571428571428572,5.53269652622631,14.822632138751828,13.30403980263158,0.34106864945956306,0.38
1192,Loam,5.57,426.782268641833,13.158085000000002,105.928759,0.9145716434782608,0.2716122025641025,3.63225182,1.6615146166666668,13.27399481783582,3.9421503990491567,52.718113643221386,24.11504508002608,0.15714285714285747,6.479950282709029,10.374076328741808,12.911625455284552,0.5102879783137962,0.41
